dataset_id,split_id,rule,ref_id,theta_path,dataset_path,attempt_seed,optimizer_chain,P,train_error,test_error,CE_mean_train,CE_sum_train,CE_mean_test,theta_norm,min_margin,q05_margin,median_margin,mean_margin
0,0,low_tv_spectral_teacher,0,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_000/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700000,adam,2461,0.0,0.13037109375,0.013321622030679742,6.820670479708028,0.5274941741260033,11.803181643612332,0.12674630316257596,2.6509903111023516,7.150468844787227,6.3157420842191625
0,0,low_tv_spectral_teacher,1,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_001/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700001,adam,2461,0.0,0.12451171875,0.0009761257700035306,0.49977639424180764,0.6780520956305267,14.096209203436187,2.312228881700681,5.3615029016978735,9.584115354395669,8.761636678093225
0,0,low_tv_spectral_teacher,2,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_002/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700002,adam,2461,0.0,0.1298828125,0.0008195154578700513,0.41959191442946625,0.6817901791730665,13.963937356757036,2.2662847892194646,5.798307057798506,9.444587272596205,8.74417372838127
0,0,low_tv_spectral_teacher,3,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_003/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700003,adam,2461,0.0,0.1259765625,0.0010826499180648244,0.5543167580491901,0.6884276123000758,14.961790096482176,3.3542730641378324,5.126249689831802,10.373973104161538,9.529573782612193
0,0,low_tv_spectral_teacher,4,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_004/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700004,adam,2461,0.0,0.123046875,0.009778854198880433,5.006773349826782,0.49277025870178637,13.852759064327104,1.156193996171015,2.8352594258132986,7.487549142792477,6.777158616970674
0,0,low_tv_spectral_teacher,5,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_005/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700005,adam,2461,0.0,0.12548828125,0.00048727877491943456,0.2494867327587505,0.7241167814871493,13.575516710361125,4.0061621761221815,5.846881221259416,9.639861858946025,9.028088728310703
0,0,low_tv_spectral_teacher,6,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_006/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700006,adam,2461,0.0,0.13427734375,0.016628120871859206,8.513597886391914,0.45433593433557595,11.675638599483072,0.6850565145372707,2.1455525551120207,7.015468148124507,6.208443242519846
0,0,low_tv_spectral_teacher,7,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_007/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700007,adam,2461,0.0,0.123046875,0.017913115930591368,9.17151535646278,0.42454636019295633,12.171396255700602,0.3614919071707393,2.230392520834912,7.019858482332031,6.124235491435144
0,0,low_tv_spectral_teacher,8,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_008/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700008,adam,2461,0.0,0.12060546875,0.008668131408675398,4.438083281241804,0.4952221417077606,12.876839072402573,0.2862856360631787,2.8787014510365836,7.741386164193909,6.86766210420458
0,0,low_tv_spectral_teacher,9,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_009/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700009,adam,2461,0.0,0.1240234375,0.0022919619332392544,1.1734845098184983,0.6165923566850825,14.849926954397114,1.9957561068301297,4.483108930239975,9.865080481155854,9.169434286056076
0,0,low_tv_spectral_teacher,10,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_010/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700010,adam,2461,0.0,0.12646484375,0.007922524043330248,4.056332310185087,0.5034444445514124,11.693938133178547,1.3545433633751278,2.985882772848173,7.1461962091842555,6.499053933582898
0,0,low_tv_spectral_teacher,11,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_011/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700011,adam,2461,0.0,0.12451171875,0.013447860116542452,6.885304379669735,0.4544565538285222,12.150996278250414,0.4828683724638849,2.5207559957305072,6.999343116867939,6.332576710321074
0,0,low_tv_spectral_teacher,12,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_012/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700012,adam,2461,0.0,0.12890625,0.007546983744883472,3.8640556773803376,0.5183887025773144,12.63495278207709,1.5795369960611194,3.1167662120883346,7.7023800645605265,6.850209738181926
0,0,low_tv_spectral_teacher,13,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_013/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700013,adam,2461,0.0,0.12353515625,0.0009146069925623902,0.4682787801919438,0.6481156162866007,14.55857499906651,3.2133745107015343,5.391236935413846,10.211259993531835,9.391632546964995
0,0,low_tv_spectral_teacher,14,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_014/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700014,adam,2461,0.0,0.12548828125,0.0010476097489648545,0.5363761914700055,0.624455110318163,15.098953807150366,2.8152442991391204,5.243690755726642,9.554334955518808,8.910573821954618
0,0,low_tv_spectral_teacher,15,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_015/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700015,adam,2461,0.0,0.12646484375,0.00692652202096383,3.546379274733481,0.5397697776918745,11.548437521190397,0.4611507557023512,3.46983462099412,7.6182191016108725,6.871012456263467
0,0,low_tv_spectral_teacher,16,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_016/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700016,adam,2461,0.0,0.13037109375,0.0008121668056065988,0.4158294044705786,0.7150065932886506,13.998038262787924,2.95468720316023,5.690032584757814,9.922724181173397,9.127536788323365
0,0,low_tv_spectral_teacher,17,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_017/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700017,adam,2461,0.0,0.125,0.0006908688631901614,0.3537248579533626,0.6349112754598616,14.517040748590112,3.1402323835359605,5.680283586065504,9.86944656525645,9.062332315104758
0,0,low_tv_spectral_teacher,18,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_018/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700018,adam,2461,0.0,0.13330078125,0.006457345212294796,3.3061607486949356,0.5745020551517084,12.598092965465623,1.710660733598194,3.253516319442127,8.614134434343974,7.637292910288445
0,0,low_tv_spectral_teacher,19,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_019/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700019,adam,2461,0.0,0.1298828125,0.00528680604436895,2.7068446947169025,0.5428420235160396,13.514985064444863,1.7976305918142843,3.3475991452488714,8.485420063047554,7.795493728941197
0,0,low_tv_spectral_teacher,20,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_020/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700020,adam,2461,0.0,0.13037109375,0.014050502665182884,7.193857364573637,0.4716842002911113,11.647326631282661,0.8817877270818234,2.4068427177760943,7.063930425886744,6.2613104063518445
0,0,low_tv_spectral_teacher,21,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_021/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700021,adam,2461,0.0,0.13427734375,0.007253764924291119,3.7139276412370528,0.5557221575189992,12.13822148045803,1.6403154448719905,3.0756907502265793,7.792697869564764,6.916782000910751
0,0,low_tv_spectral_teacher,22,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_022/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700022,adam,2461,0.0,0.1318359375,0.000698577717107453,0.35767179115901593,0.7068612238505673,14.12236463004898,3.871446044426831,5.634827615109784,9.933164620303101,9.197976094587231
0,0,low_tv_spectral_teacher,23,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_023/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700023,adam,2461,0.0,0.1298828125,0.0011046542156703623,0.5655829584232255,0.640337193658791,14.783757324099724,3.8608564693275094,5.0385261650688475,9.130566194425306,8.445446244870226
0,0,low_tv_spectral_teacher,24,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_024/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700024,adam,2461,0.0,0.125,0.011528590243730787,5.902638204790163,0.4755341569651218,13.558768542467373,0.6570414680426524,2.785076917441486,7.5129818439032094,6.866879019306623
0,0,low_tv_spectral_teacher,25,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_025/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700025,adam,2461,0.0,0.126953125,0.005097683965598919,2.6100141903866465,0.5456143149034117,11.653969008828328,1.7676352024724808,3.5280144765432784,8.12129317775051,7.335660748880924
0,0,low_tv_spectral_teacher,26,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_026/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700026,adam,2461,0.0,0.1318359375,0.009865335894168745,5.051051977814398,0.5005804233422566,12.350847004528573,1.0492000458443418,2.8179122034011868,7.891069209146915,6.96740707637601
0,0,low_tv_spectral_teacher,27,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_027/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700027,adam,2461,0.0,0.11669921875,0.0007206951973378777,0.3689959410369934,0.6364626211594541,14.225401192765649,4.039459453706383,5.625096914898602,10.447235749250954,9.66448782933288
0,0,low_tv_spectral_teacher,28,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_028/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700028,adam,2461,0.0,0.13232421875,0.0006529350877721089,0.33430276493931976,0.6764759543162786,14.927641059569712,4.2363197754217605,5.699266562238318,9.742401530964752,8.933079923901163
0,0,low_tv_spectral_teacher,29,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_029/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700029,adam,2461,0.0,0.126953125,0.003887863647971928,1.990586187761627,0.5340445989235865,13.87883752518061,1.969900645342626,3.9858413302133533,8.490160016113398,7.619196372529311
0,0,low_tv_spectral_teacher,30,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_030/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700030,adam,2461,0.0,0.1298828125,0.0006510517529891811,0.33333849753046074,0.7273030216984671,13.400979741301917,3.5437322693288875,5.881927644357978,9.84999916887585,9.135798425739711
0,0,low_tv_spectral_teacher,31,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_031/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700031,adam,2461,0.0,0.12548828125,0.00956999860411407,4.8998392853064034,0.5061697944541038,11.82846808865189,1.1227224872078447,2.886069238843206,7.97153248503508,7.100110484346572
0,0,low_tv_spectral_teacher,32,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_032/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700032,adam,2461,0.0,0.1298828125,0.01280005667717261,6.5536290187123765,0.4862945174376962,12.301550321201827,0.6657169510768692,2.6133217387658476,7.905020538296397,6.821906404535193
0,0,low_tv_spectral_teacher,33,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_033/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700033,adam,2461,0.0,0.1298828125,0.00806044721364009,4.126948973383726,0.534798795965568,13.190495308447238,0.3080181728356377,3.2883719212395994,8.277961176253953,7.327421804709205
0,0,low_tv_spectral_teacher,34,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_034/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700034,adam,2461,0.0,0.13232421875,0.018365701060743513,9.403238943100678,0.4656909147604845,13.553738225417456,0.4558295248021258,2.1592351611500025,6.969357901847555,6.165378345187195
0,0,low_tv_spectral_teacher,35,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_035/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700035,adam,2461,0.0,0.134765625,0.0010141737473528297,0.5192569586446488,0.7020951895517694,13.329115521155831,3.9057143469048894,5.319454671849896,8.49098158964643,8.039877411563689
0,0,low_tv_spectral_teacher,36,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_036/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700036,adam,2461,0.0,0.1259765625,0.010554034606479705,5.403665718517609,0.5193122887169958,11.572065857252484,0.633950827421828,2.9302690451680524,7.735041395106569,6.815377039609189
0,0,low_tv_spectral_teacher,37,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_037/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700037,adam,2461,0.0,0.12158203125,0.005291216556887782,2.7091028771265444,0.5391750520225975,12.606321956155412,1.5144983947679282,3.629759072509951,7.974849712929958,7.121621583485732
0,0,low_tv_spectral_teacher,38,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_038/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700038,adam,2461,0.0,0.1357421875,0.001145798873779181,0.5866490233749406,0.6940100893432362,14.635979426645674,2.712518645117019,5.171532984253993,10.459484543210642,9.495592271606773
0,0,low_tv_spectral_teacher,39,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_039/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700039,adam,2461,0.0,0.12744140625,0.0147384085988056,7.546065202588467,0.44746448581430465,13.741791683044031,0.2034100859921344,2.593495476202856,7.2073321391870735,6.473470640798039
0,0,low_tv_spectral_teacher,40,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_040/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700040,adam,2461,0.0,0.12451171875,0.0006508553999458545,0.3332379647722775,0.6962848678602953,13.759481252921091,4.3040135272258055,5.613155635804344,8.987672742698786,8.52433603761644
0,0,low_tv_spectral_teacher,41,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_041/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700041,adam,2461,0.0,0.13525390625,0.0019575157801477094,1.0022480794356272,0.6778126450182225,13.599110827842816,1.5776099752381267,4.805994640158711,8.299699555808989,7.845372448325639
0,0,low_tv_spectral_teacher,42,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_042/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700042,adam,2461,0.0,0.1328125,0.0009506281315802147,0.48672160336906994,0.7434345612096579,14.24007228876699,2.5474702817299106,5.400267500690411,10.35337138626673,9.37157101886421
0,0,low_tv_spectral_teacher,43,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_043/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700043,adam,2461,0.0,0.126953125,0.00629746312917817,3.224301122139223,0.4940705633918227,13.125834140063796,1.2608231316594722,3.442294527641677,7.674036936083393,6.870281555987281
0,0,low_tv_spectral_teacher,44,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_044/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700044,adam,2461,0.0,0.12353515625,0.011381050837662953,5.827098028883432,0.4471610546730196,13.676858857128003,1.021893192617466,2.5469305208896817,7.13256885879271,6.45505237436959
0,0,low_tv_spectral_teacher,45,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_045/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700045,adam,2461,0.0,0.1298828125,0.005057234585045252,2.589304107543169,0.5839136145758308,11.465960671987819,1.6400790115459376,3.5772028397030216,7.648761723007867,6.911405567865402
