rule,radius,n_units,target_ref_count,sampling_status,qc_diagnostic_pass,d_phi_energy_raw_dd,d2_phi_energy_raw_dd2,d_delta_phi_energy_dd,d2_delta_phi_energy_dd2,d_delta_phi_full_dd,d2_delta_phi_full_dd2
random_label,0.01,30,30,complete,True,-0.04486591887415672,-2.5217171316974434,-0.04486591887415646,-2.5217171316974665,69.24168687175836,-1440.3475973254842
random_label,0.02,30,30,complete,True,-0.07008309019113115,-4.13627363295419,-0.07008309019113113,-4.136273632954193,54.83821089850352,-1736.300093398768
random_label,0.03,30,30,complete,True,-0.12759139153324048,-6.203257085702194,-0.12759139153324028,-6.203257085702186,34.515685003783,-1475.0728178935171
random_label,0.04,30,30,complete,True,-0.194148231905175,-6.477418797276216,-0.19414823190517483,-6.477418797276211,25.336754540633166,-725.3903588941681
random_label,0.05,30,30,complete,True,-0.2571397674787648,-6.393247125071241,-0.25713976747876455,-6.393247125071257,20.00787782589963,-442.0995985839834
random_label,0.06,30,30,complete,True,-0.32201317440659977,-6.046320588355622,-0.32201317440659993,-6.046320588355629,16.494762568953497,-300.3842601603833
random_label,0.07,30,30,complete,True,-0.3780661792458773,-5.2999554550307195,-0.37806617924587715,-5.299955455030716,14.000192622691968,-218.10796898322553
random_label,0.08,30,30,complete,True,-0.4280122835072142,-6.30735150080352,-0.42801228350721426,-6.307351500803552,12.132603189288984,-167.58809306767125
random_label,0.09,30,30,complete,False,-0.5042132092619477,-6.240169151336275,-0.5042132092619481,-6.240169151336271,10.648430761338544,-132.79805490320268
random_label,0.1,30,30,complete,False,-0.5528156665339397,-3.716756708832584,-0.5528156665339397,-3.716756708832545,9.476642091224932,-105.73027409996183
random_label,0.11,30,30,complete,False,-0.5785483434385994,-2.82651687154927,-0.5785483434385991,-2.8265168715492877,8.533825279339307,-86.83389452850025
random_label,0.12,30,30,complete,False,-0.609346003964925,-3.241639081567744,-0.6093460039649253,-3.2416390815677545,7.739964200654928,-73.64021419135366
random_label,0.13,30,30,complete,False,-0.6433811250699544,-3.391488818838379,-0.6433811250699542,-3.39148881883834,7.061020995512234,-63.250258541850485
random_label,0.14,30,30,complete,False,-0.6771757803416927,-1.6513373153235733,-0.6771757803416922,-1.6513373153235804,6.474959029817917,-53.17860927665009
random_label,0.15,30,30,complete,False,-0.6764078713764259,-1.135049868617557,-0.6764078713764259,-1.135049868617557,5.9974488099792325,-45.961079621971066
random_label,0.16,30,30,complete,False,-0.699876777714044,-2.888097914702655,-0.6998767777140436,-2.8880979147026125,5.555737437378497,-42.242992410458555
random_label,0.17,30,30,complete,False,-0.7341698296704791,-3.060148224958546,-0.7341698296704782,-3.060148224958617,5.152588961770061,-37.889759455863555
random_label,0.18,30,30,complete,False,-0.761079742213215,3.0368984648055957,-0.7610797422132158,3.0368984648055743,4.797942248261226,-28.00678214922391
random_label,0.19,30,30,complete,False,-0.6734318603743668,8.53006137295095,-0.6734318603743663,8.53006137295106,4.592453318785584,-19.314061261115768
random_label,0.2,30,30,complete,False,-0.5904785147541958,1.5757191834555186,-0.5904785147541944,1.5757191834554547,4.41166102303891,-23.539910844596108
random_label,0.21,30,30,complete,False,-0.641917476705256,0.875512724116529,-0.6419174767052569,0.8755127241164402,4.121655101893662,-21.894432078899627
random_label,0.22,30,30,complete,False,-0.5729682602718649,6.789101514622146,-0.5729682602718653,6.789101514622168,3.9737723814609183,-13.949475206374188
random_label,0.23,30,30,complete,False,-0.5061354464128129,-5.134714685969925,-0.5061354464128134,-5.134714685969769,3.842665597766178,-24.10242740033516
random_label,0.24,30,30,complete,False,-0.6756625539912626,-2.7536761277400217,-0.67566255399126,-2.753676127739908,3.491723833454216,-20.168270314646435
random_label,0.25,30,30,complete,False,-0.5612089689676125,17.373380232006348,-0.5612089689676107,17.37338023200608,3.439300191473251,1.3284830406298909
random_label,0.26,30,30,complete,False,-0.32819494935113536,8.25667223715957,-0.328194949351138,8.256672237159304,3.518293494266814,-6.574137777817754
random_label,0.27,30,30,complete,False,-0.39607552422442094,-3.2143389130335933,-0.3960755242244245,-3.2143389130334192,3.3078174359168955,-16.963942528229126
random_label,0.28,30,30,complete,False,-0.39248172761180733,2.4827784969981757,-0.39248172761180644,2.482778496998396,3.1790146437022315,-10.299777009153019
random_label,0.29,30,30,complete,False,-0.3464199542844577,3.954427178958813,-0.3464199542844568,3.9544271789587224,3.101821895733835,-7.9597033872165355
random_label,0.3,30,30,complete,False,-0.3133931840326314,6.358925645936068,-0.3133931840326323,6.35892564593607,3.019820575957901,-4.772425288109616
random_label,0.31,30,30,complete,False,-0.2192414413657362,7.927896634804324,-0.2192414413657353,7.9278966348044575,3.0063733899716425,-2.4954100420064265
random_label,0.32,30,30,complete,False,-0.15483525133654474,0.05866578930109334,-0.15483525133654297,0.05866578930109334,2.9699123751177723,-9.722106589809329
random_label,0.33,30,30,complete,False,-0.21806812557971433,-0.6806951379830108,-0.21806812557971345,-0.6806951379831885,2.8119312581754556,-9.87659936153591
random_label,0.34,30,30,complete,False,-0.16844915409620498,2.5381378522755593,-0.16844915409620675,2.5381378522753817,2.772380387887054,-6.123860951215221
random_label,0.35,30,30,complete,False,-0.16730536853420297,-1.0151190279177698,-0.16730536853420563,-1.0151190279175477,2.689454039151151,-9.188418718674313
random_label,0.36,30,30,complete,False,-0.18875153465456052,6.53602292244852,-0.18875153465455785,6.536022922448787,2.5886120135135684,-1.188818322365364
random_label,0.37,30,30,complete,False,-0.03658491008523246,7.618639363688866,-0.036584910085229794,7.618639363688599,2.6656776727038434,0.30631767870517024
random_label,0.38,30,30,complete,False,-0.03637874738078306,-5.104303296566077,-0.036378747380785725,-5.104303296566299,2.594738367087672,-12.036302617476125
random_label,0.39,30,30,complete,False,-0.1386709760165541,-0.1730503443999607,-0.13867097601655587,-0.17305034439973865,2.424951620354321,-6.75365757770868
random_label,0.4,30,30,complete,False,-0.03983975426878228,8.421747139893528,-0.0398397542687805,8.421747139893572,2.459665215533498,2.1664643924609237
random_label,0.41,30,30,complete,False,0.02976396678131632,0.2502617402714893,0.029763966781315432,0.25026174027140047,2.468280908203539,-5.703247097702388
random_label,0.42,30,30,complete,False,-0.03483451946335325,-4.021927344624695,-0.03483451946335325,-4.021927344624473,2.34560027357945,-9.694992556901383
random_label,0.43,30,30,complete,False,-0.05067458011117765,-0.14363621390254266,-0.050674580111174095,-0.14363621390254266,2.2743810570655114,-5.5556235003145105
random_label,0.44,30,30,complete,False,-0.037707243741404106,5.207989918422347,-0.037707243741404106,5.207989918422036,2.2344878035731597,0.03945828739304602
random_label,0.45,30,30,complete,False,0.053485218257269374,0.3432854655638804,0.05348521825726671,0.3432854655640136,2.2751702228133723,-4.597861280743828
random_label,0.46,30,30,complete,False,-0.030841534430126494,-4.323598275741766,-0.03084153443012383,-4.323598275741588,2.142530577958283,-9.052046522403131
random_label,0.47,30,30,complete,False,-0.03298674725756623,3.6889049263147142,-0.03298674725756534,3.6889049263144034,2.0941292923653094,-0.8402927843313961
random_label,0.48,30,30,complete,False,0.042936564096168084,0.1119654601508202,0.04293656409616453,0.11196546015073139,2.1257247222716558,-4.230319129864313
random_label,0.49,30,30,complete,False,-0.030747438054549825,0.5865372649828777,-0.030747438054550713,0.5865372649831442,2.009522909768023,-3.5801734173588784
random_label,0.5,30,30,complete,False,0.05466730939582565,2.8522108321229895,0.054667309395827424,2.852210832123034,2.054121253924478,-1.149365928090873
random_label,0.51,30,30,complete,False,0.02629677858791002,-5.886344241763991,0.02629677858791002,-5.8863442417641245,1.9865355912062057,-9.732415263017913
random_label,0.52,30,30,complete,False,-0.06305957543945429,-2.1011281805638475,-0.06305957543945517,-2.1011281805638475,1.85947294866412,-5.800587261494883
random_label,0.53,30,30,complete,False,-0.015725785023366967,6.562951147534552,-0.015725785023366967,6.562951147534552,1.870523845976308,3.0018758704933646
random_label,0.54,30,30,complete,False,0.06819944751123685,1.8004480359577342,0.06819944751123597,1.8004480359576898,1.9195104660739872,-1.6298670569433682
random_label,0.55,30,30,complete,False,0.020283175695787747,-7.095509695669516,0.02028317569578686,-7.095509695669382,1.8379265048374407,-10.40213823340109
random_label,0.56,30,30,complete,False,-0.07371074640215358,-0.37262358915851734,-0.0737107464021518,-0.3726235891584285,1.7114677014059652,-3.5621379376229925
random_label,0.57,30,30,complete,False,0.012830703912615427,4.889257277735013,0.012830703912616315,4.88925727773488,1.7666837460849791,1.8107423792806259
random_label,0.58,30,30,complete,False,0.02407439915254539,-4.727877727258352,0.0240743991525445,-4.7278777272584405,1.7476825489915768,-7.701089443580145
random_label,0.59,30,30,complete,False,-0.0817268506325517,-1.617121389417696,-0.08172685063255258,-1.617121389417607,1.6126619572133762,-4.490342922129997
random_label,0.6,30,30,complete,False,-0.008268028635808555,5.524228477962362,-0.008268028635807667,5.524228477962495,1.6578756905489769,2.7460356928962426
random_label,0.61,30,30,complete,False,0.028757718926695652,1.3924640408167641,0.02875771892669743,1.392464040816853,1.667582671071301,-1.2953384799573087
random_label,0.62,30,30,complete,False,0.019581252180526754,-0.7843747826655082,0.019581252180529418,-0.7843747826655526,1.6319689209498307,-3.386128430257429
random_label,0.63,30,30,complete,False,0.013070223273385473,-4.357328238662324,0.013070223273386361,-4.357328238662502,1.5998601024661525,-6.8771007261965025
random_label,0.64,30,30,complete,False,-0.0675653125927198,-0.19743244956447176,-0.0675653125927207,-0.1974324495647382,1.4944269064259004,-2.639039046125191
random_label,0.65,30,30,complete,False,0.009121574282096034,5.599880515778284,0.009121574282091593,5.599880515778284,1.5470793215436487,3.2328576982379644
random_label,0.66,30,30,complete,False,0.04443229772284596,-1.0438382329652987,0.04443229772284507,-1.0438382329649434,1.55908406039066,-3.339643771361253
random_label,0.67,30,30,complete,False,-0.011755190377209956,-4.534627897852502,-0.011755190377207292,-4.534627897852369,1.4802864461164233,-6.762383028924987
random_label,0.68,30,30,complete,False,-0.046260260234204154,-1.2498034635099835,-0.04626026023420238,-1.2498034635101611,1.42383639981216,-3.4124900137093874
random_label,0.69,30,30,complete,False,-0.036751259647409995,4.042152582457954,-0.03675125964741088,4.042152582457954,1.4120366458422353,1.941724509415323
random_label,0.7,30,30,complete,False,0.03458279141495524,4.958389230852629,0.034582791414957015,4.9583892308525845,1.4626708900004672,2.917569066156034
random_label,0.71,30,30,complete,False,0.06241652496964267,-1.7915073634103147,0.062416524969640896,-1.7915073634105367,1.470388027165356,-3.7752218178724206
random_label,0.72,30,30,complete,False,-0.0012473558532510864,-5.264563262209472,-0.001247355853253751,-5.264563262209383,1.3871664536430188,-7.1935360733760945
random_label,0.73,30,30,complete,False,-0.04287474027454685,2.000226325113495,-0.04287474027454685,2.000226325113717,1.326517305697834,0.12375981848506967
random_label,0.74,30,30,complete,False,0.038757170649018846,2.8213449505783728,0.03875717064902062,2.8213449505784616,1.3896416500127202,0.9952694927932271
random_label,0.75,30,30,complete,False,0.013552158737020648,-3.955448207846276,0.013552158737022424,-3.9554482078463646,1.3464226955536986,-5.733135746999807
random_label,0.76,30,30,complete,False,-0.04035179350790674,-2.105763544449422,-0.04035179350790674,-2.105763544449511,1.274978935072724,-3.836961502693015
random_label,0.77,30,30,complete,False,-0.02856311215196783,-1.8882573167962478,-0.02856311215196783,-1.888257316796381,1.2696834654998383,-3.5747660042481684
random_label,0.78,30,30,complete,False,-0.07811693984383172,1.9812849559210906,-0.07811693984383439,1.9812849559210906,1.2034836149877606,0.3377570092851556
random_label,0.79,30,30,complete,False,0.011062586966454013,6.152693537728021,0.011062586966454013,6.152693537728199,1.2764386056855415,4.5505238064350735
random_label,0.8,30,30,complete,False,0.04493693091072881,-1.921790316836301,0.0449369309107297,-1.9217903168364343,1.2944940911164622,-3.484143698631918
random_label,0.81,30,30,complete,False,-0.02737321937027204,-2.001851643442749,-0.027373219370274704,-2.0018516434427047,1.206755731712903,-3.5258548330978954
random_label,0.82,30,30,complete,False,0.004899898041872852,1.9469188007134495,0.0048998980418746285,1.946918800713627,1.2239769944545031,0.45987076350755984
random_label,0.83,30,30,complete,False,0.011565156643996488,-2.0926800000660144,0.011565156643997376,-2.092680000066103,1.215953146983054,-3.5441010676017015
random_label,0.84,30,30,complete,False,-0.03695370195944747,-1.514226256466865,-0.03695370195944747,-1.5142262564669982,1.1530949731024691,-2.9312856382333052
random_label,0.85,30,30,complete,False,-0.018719368485340837,1.5887027074846114,-0.018719368485342613,1.5887027074845226,1.157327434218388,0.20479894636125096
random_label,0.86,30,30,complete,False,-0.005179647809755217,0.5679862743015902,-0.005179647809756993,0.5679862743019455,1.1571909520296941,-0.7839121372363422
random_label,0.87,30,30,complete,False,-0.007359642999309024,1.7785240270686826,-0.007359642999303695,1.7785240270688603,1.141649191473661,0.45753329839257617
random_label,0.88,30,30,complete,False,0.030390832731618467,-0.02488476110715787,0.030390832731620243,-0.02488476110755755,1.1663416179975457,-1.3160158426757107
random_label,0.89,30,30,complete,False,-0.007857338221452181,-2.7955014041537636,-0.007857338221454846,-2.795501404153941,1.1153288746201468,-4.057774017321947
random_label,0.9,30,30,complete,False,-0.025519195351456858,0.48212053690854756,-0.025519195351458634,0.4821205369086808,1.0851861376511067,-0.7522505194472728
random_label,0.91,30,30,complete,False,0.0017850725167187775,0.9659763844701788,0.0017850725167187775,0.9659763844704008,1.1002838642312014,-0.2414081795563945
random_label,0.92,30,30,complete,False,-0.006199667662053265,-2.0290842795657387,-0.006199667662050601,-2.0290842795656054,1.0803579740599787,-3.210357831592596
random_label,0.93,30,30,complete,False,-0.03879661307459603,-0.1159914436326227,-0.03879661307459337,-0.11599144363284475,1.0360767075993493,-1.2719919975111438
random_label,0.94,30,30,complete,False,-0.008519496534706406,3.4918743437558515,-0.008519496534708182,3.4918743437555406,1.054918134109755,2.3603442575058864
